2026-07-01T16:52:04.132-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-2] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:52:04.132-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-2] Checking authorization using access expression "hasAnyRole('VENDAS','MASTER')" for user "master".
2026-07-01T16:52:04.133-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-2] Checked authorization using access expression "hasAnyRole('VENDAS','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:52:04.133-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-2] Obtaining authentication object.
2026-07-01T16:52:04.133-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-2] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:52:04.133-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-2] Checking authorization using access expression "hasAnyRole('FINANCEIRO','MASTER')" for user "master".
2026-07-01T16:52:04.134-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-2] Checked authorization using access expression "hasAnyRole('FINANCEIRO','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:52:04.134-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-2] Obtaining authentication object.
2026-07-01T16:52:04.135-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-2] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:52:04.135-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-2] Checking authorization using access expression "hasAnyRole('FINANCEIRO','MASTER')" for user "master".
2026-07-01T16:52:04.137-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-2] Checked authorization using access expression "hasAnyRole('FINANCEIRO','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:52:04.143-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.T.cache.EXPRESSION_CACHE             : [THYMELEAF][http-nio-8383-exec-2][EXPRESSION_CACHE][CACHE_HIT] Cache hit in cache "EXPRESSION_CACHE" for key "expr|'R$ ' + ${#numbers.formatDecimal(resumo.receitas, 1, 'POINT', 2, 'COMMA')}".
2026-07-01T16:52:04.144-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating addition expression: "'R$ ' + ${#numbers.formatDecimal(resumo.receitas, 1, 'POINT', 2, 'COMMA')}"
2026-07-01T16:52:04.145-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-2] Evaluating text literal: "'R$ '"
2026-07-01T16:52:04.145-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating variable expression: "${#numbers.formatDecimal(resumo.receitas, 1, 'POINT', 2, 'COMMA')}"
2026-07-01T16:52:04.145-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-2] SpringEL expression: evaluating expression "#numbers.formatDecimal(resumo.receitas, 1, 'POINT', 2, 'COMMA')" on target
2026-07-01T16:52:04.146-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.T.cache.EXPRESSION_CACHE             : [THYMELEAF][http-nio-8383-exec-2][EXPRESSION_CACHE][CACHE_HIT] Cache hit in cache "EXPRESSION_CACHE" for key "expr|'R$ ' + ${#numbers.formatDecimal(resumo.despesas, 1, 'POINT', 2, 'COMMA')}".
2026-07-01T16:52:04.146-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating addition expression: "'R$ ' + ${#numbers.formatDecimal(resumo.despesas, 1, 'POINT', 2, 'COMMA')}"
2026-07-01T16:52:04.147-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-2] Evaluating text literal: "'R$ '"
2026-07-01T16:52:04.147-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating variable expression: "${#numbers.formatDecimal(resumo.despesas, 1, 'POINT', 2, 'COMMA')}"
2026-07-01T16:52:04.147-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-2] SpringEL expression: evaluating expression "#numbers.formatDecimal(resumo.despesas, 1, 'POINT', 2, 'COMMA')" on target
2026-07-01T16:52:04.148-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.T.cache.EXPRESSION_CACHE             : [THYMELEAF][http-nio-8383-exec-2][EXPRESSION_CACHE][CACHE_HIT] Cache hit in cache "EXPRESSION_CACHE" for key "expr|'R$ ' + ${#numbers.formatDecimal(resumo.lucroLiquido, 1, 'POINT', 2, 'COMMA')}".
2026-07-01T16:52:04.148-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating addition expression: "'R$ ' + ${#numbers.formatDecimal(resumo.lucroLiquido, 1, 'POINT', 2, 'COMMA')}"
2026-07-01T16:52:04.149-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-2] Evaluating text literal: "'R$ '"
2026-07-01T16:52:04.149-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating variable expression: "${#numbers.formatDecimal(resumo.lucroLiquido, 1, 'POINT', 2, 'COMMA')}"
2026-07-01T16:52:04.149-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-2] SpringEL expression: evaluating expression "#numbers.formatDecimal(resumo.lucroLiquido, 1, 'POINT', 2, 'COMMA')" on target
2026-07-01T16:52:04.150-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.T.cache.EXPRESSION_CACHE             : [THYMELEAF][http-nio-8383-exec-2][EXPRESSION_CACHE][CACHE_HIT] Cache hit in cache "EXPRESSION_CACHE" for key "expr|'background: conic-gradient(var(--primary-500) 0deg ' + ${resumo.margemPercentual * 3.6} + 'deg, var(--neutral-200) ' + ${resumo.margemPercentual * 3.6} + 'deg 360deg);'".
2026-07-01T16:52:04.150-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating addition expression: "((('background: conic-gradient(var(--primary-500) 0deg ' + ${resumo.margemPercentual * 3.6}) + 'deg, var(--neutral-200) ') + ${resumo.margemPercentual * 3.6}) + 'deg 360deg);'"
2026-07-01T16:52:04.150-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating addition expression: "(('background: conic-gradient(var(--primary-500) 0deg ' + ${resumo.margemPercentual * 3.6}) + 'deg, var(--neutral-200) ') + ${resumo.margemPercentual * 3.6}"
2026-07-01T16:52:04.150-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating addition expression: "('background: conic-gradient(var(--primary-500) 0deg ' + ${resumo.margemPercentual * 3.6}) + 'deg, var(--neutral-200) '"
2026-07-01T16:52:04.151-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating addition expression: "'background: conic-gradient(var(--primary-500) 0deg ' + ${resumo.margemPercentual * 3.6}"
2026-07-01T16:52:04.151-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-2] Evaluating text literal: "'background: conic-gradient(var(--primary-500) 0deg '"
2026-07-01T16:52:04.151-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating variable expression: "${resumo.margemPercentual * 3.6}"
2026-07-01T16:52:04.151-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-2] SpringEL expression: evaluating expression "resumo.margemPercentual * 3.6" on target
2026-07-01T16:52:04.151-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-2] Evaluating text literal: "'deg, var(--neutral-200) '"
2026-07-01T16:52:04.151-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating variable expression: "${resumo.margemPercentual * 3.6}"
2026-07-01T16:52:04.151-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-2] SpringEL expression: evaluating expression "resumo.margemPercentual * 3.6" on target
2026-07-01T16:52:04.151-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-2] Evaluating text literal: "'deg 360deg);'"
2026-07-01T16:52:04.151-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.T.cache.EXPRESSION_CACHE             : [THYMELEAF][http-nio-8383-exec-2][EXPRESSION_CACHE][CACHE_HIT] Cache hit in cache "EXPRESSION_CACHE" for key "expr|${resumo.margemPercentual} + '%'".
2026-07-01T16:52:04.151-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.AdditionExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating addition expression: "${resumo.margemPercentual} + '%'"
2026-07-01T16:52:04.152-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.VariableExpression      : [THYMELEAF][http-nio-8383-exec-2] Evaluating variable expression: "${resumo.margemPercentual}"
2026-07-01T16:52:04.152-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.e.SPELVariableExpressionEvaluator  : [THYMELEAF][http-nio-8383-exec-2] SpringEL expression: evaluating expression "resumo.margemPercentual" on target
2026-07-01T16:52:04.152-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-2] Evaluating text literal: "'%'"
2026-07-01T16:52:04.153-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] org.thymeleaf.TemplateEngine             : [THYMELEAF][http-nio-8383-exec-2] FINISHED PROCESS AND OUTPUT OF TEMPLATE "Dashboard" WITH LOCALE pt_BR
2026-07-01T16:52:04.153-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-2] org.thymeleaf.TemplateEngine.TIMER       : [THYMELEAF][http-nio-8383-exec-2][Dashboard][pt_BR][174411600][174] TEMPLATE "Dashboard" WITH LOCALE pt_BR PROCESSED IN 174411600 nanoseconds (approx. 174ms)
2026-07-01T16:52:04.153-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-2] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2026-07-01T16:52:04.173-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-3] o.s.web.servlet.DispatcherServlet        : GET "/api/resumo-financeiro?periodo=mes", parameters={masked}
2026-07-01T16:52:04.175-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-3] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.expedicao.estoque.controller.DashboardController#resumoFinanceiroApi(String)
2026-07-01T16:52:04.181-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-3] m.m.a.RequestResponseBodyMethodProcessor : Using 'application/json', given [*/*] and supported [application/json]
2026-07-01T16:52:04.181-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-3] m.m.a.RequestResponseBodyMethodProcessor : Writing [com.expedicao.estoque.dto.ResumoFinanceiroDTO@48e063f7]
2026-07-01T16:52:04.182-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-3] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2026-07-01T16:52:05.204-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-4] o.s.web.servlet.DispatcherServlet        : GET "/financeiro/dashboardFinanceiro", parameters={}
2026-07-01T16:52:05.205-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-4] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.expedicao.estoque.controller.FinanceiroController#dashboardFinanceiro()
2026-07-01T16:52:05.207-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.spring6.view.ThymeleafViewResolver   : [THYMELEAF] View dashboardFinanceiro will be handled by ThymeleafViewResolver and a ThymeleafView instance will be created for it
2026-07-01T16:52:05.207-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.spring6.view.ThymeleafViewResolver   : [THYMELEAF] View dashboardFinanceiro.xml will be handled by ThymeleafViewResolver and a ThymeleafView instance will be created for it
2026-07-01T16:52:05.208-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-4] o.s.w.s.v.ContentNegotiatingViewResolver : Selected 'text/html' given [text/html, application/xhtml+xml, image/avif, image/webp, image/apng, application/xml;q=0.9, */*;q=0.8, application/signed-exchange;v=b3;q=0.7]
2026-07-01T16:52:05.209-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] org.thymeleaf.TemplateEngine             : [THYMELEAF][http-nio-8383-exec-4] STARTING PROCESS OF TEMPLATE "dashboardFinanceiro" WITH LOCALE pt_BR
2026-07-01T16:52:05.209-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.TemplateEngine.cache.TEMPLATE_CACHE  : [THYMELEAF][http-nio-8383-exec-4][TEMPLATE_CACHE][CACHE_MISS] Cache miss in cache "TEMPLATE_CACHE" for key "dashboardFinanceiro".
2026-07-01T16:52:05.209-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] org.thymeleaf.engine.TemplateManager     : [THYMELEAF][http-nio-8383-exec-4] Template resolver match! Resolver "org.thymeleaf.spring6.templateresolver.SpringResourceTemplateResolver" will resolve template "dashboardFinanceiro"
2026-07-01T16:52:05.212-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Obtaining authentication object.
2026-07-01T16:52:05.213-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:52:05.214-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checking authorization using access expression "hasRole('MASTER')" for user "master".
2026-07-01T16:52:05.214-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checked authorization using access expression "hasRole('MASTER')" for user "master". Access GRANTED.
2026-07-01T16:52:05.215-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Obtaining authentication object.
2026-07-01T16:52:05.215-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:52:05.215-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checking authorization using access expression "hasAnyRole('CLIENTES','MASTER')" for user "master".
2026-07-01T16:52:05.216-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checked authorization using access expression "hasAnyRole('CLIENTES','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:52:05.216-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Obtaining authentication object.
2026-07-01T16:52:05.217-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:52:05.217-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checking authorization using access expression "hasAnyRole('PRODUTO','MASTER')" for user "master".
2026-07-01T16:52:05.217-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checked authorization using access expression "hasAnyRole('PRODUTO','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:52:05.218-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Obtaining authentication object.
2026-07-01T16:52:05.218-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:52:05.218-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checking authorization using access expression "hasAnyRole('ESTOQUE','MASTER')" for user "master".
2026-07-01T16:52:05.219-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checked authorization using access expression "hasAnyRole('ESTOQUE','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:52:05.219-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Obtaining authentication object.
2026-07-01T16:52:05.219-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:52:05.221-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checking authorization using access expression "hasAnyRole('VENDAS','MASTER')" for user "master".
2026-07-01T16:52:05.230-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checked authorization using access expression "hasAnyRole('VENDAS','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:52:05.230-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Obtaining authentication object.
2026-07-01T16:52:05.230-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:52:05.230-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checking authorization using access expression "hasAnyRole('FINANCEIRO','MASTER')" for user "master".
2026-07-01T16:52:05.231-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checked authorization using access expression "hasAnyRole('FINANCEIRO','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:52:05.232-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Obtaining authentication object.
2026-07-01T16:52:05.232-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:52:05.232-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checking authorization using access expression "hasAnyRole('FINANCEIRO','MASTER')" for user "master".
2026-07-01T16:52:05.233-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-4] Checked authorization using access expression "hasAnyRole('FINANCEIRO','MASTER')" for user "master". Access GRANTED.
2026-07-01T16:52:05.233-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.T.cache.EXPRESSION_CACHE             : [THYMELEAF][http-nio-8383-exec-4][EXPRESSION_CACHE][CACHE_HIT] Cache hit in cache "EXPRESSION_CACHE" for key "expr|@{/logout}".
2026-07-01T16:52:05.235-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.standard.expression.LinkExpression   : [THYMELEAF][http-nio-8383-exec-4] Evaluating link: "@{'/logout'}"
2026-07-01T16:52:05.237-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] o.t.s.expression.TextLiteralExpression   : [THYMELEAF][http-nio-8383-exec-4] Evaluating text literal: "'/logout'"
2026-07-01T16:52:05.244-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] org.thymeleaf.TemplateEngine             : [THYMELEAF][http-nio-8383-exec-4] FINISHED PROCESS AND OUTPUT OF TEMPLATE "dashboardFinanceiro" WITH LOCALE pt_BR
2026-07-01T16:52:05.245-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-4] org.thymeleaf.TemplateEngine.TIMER       : [THYMELEAF][http-nio-8383-exec-4][dashboardFinanceiro][pt_BR][35520100][36] TEMPLATE "dashboardFinanceiro" WITH LOCALE pt_BR PROCESSED IN 35520100 nanoseconds (approx. 36ms)
2026-07-01T16:52:05.246-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-4] o.s.web.servlet.DispatcherServlet        : Completed 200 OK
2026-07-01T16:52:07.495-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-5] o.s.web.servlet.DispatcherServlet        : GET "/contas-pagar", parameters={}
2026-07-01T16:52:07.495-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-5] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped to com.expedicao.estoque.controller.ContaPagarController#listar(Model)
2026-07-01T16:52:07.510-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-5] o.t.spring6.view.ThymeleafViewResolver   : [THYMELEAF] View contaspagar will be handled by ThymeleafViewResolver and a ThymeleafView instance will be created for it
2026-07-01T16:52:07.511-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-5] o.t.spring6.view.ThymeleafViewResolver   : [THYMELEAF] View contaspagar.xml will be handled by ThymeleafViewResolver and a ThymeleafView instance will be created for it
2026-07-01T16:52:07.511-03:00 DEBUG 20444 --- [estoque] [http-nio-8383-exec-5] o.s.w.s.v.ContentNegotiatingViewResolver : Selected 'text/html' given [text/html, application/xhtml+xml, image/avif, image/webp, image/apng, application/xml;q=0.9, */*;q=0.8, application/signed-exchange;v=b3;q=0.7]
2026-07-01T16:52:07.511-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-5] org.thymeleaf.TemplateEngine             : [THYMELEAF][http-nio-8383-exec-5] STARTING PROCESS OF TEMPLATE "contaspagar" WITH LOCALE pt_BR
2026-07-01T16:52:07.511-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-5] o.t.TemplateEngine.cache.TEMPLATE_CACHE  : [THYMELEAF][http-nio-8383-exec-5][TEMPLATE_CACHE][CACHE_MISS] Cache miss in cache "TEMPLATE_CACHE" for key "contaspagar".
2026-07-01T16:52:07.513-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-5] org.thymeleaf.engine.TemplateManager     : [THYMELEAF][http-nio-8383-exec-5] Template resolver match! Resolver "org.thymeleaf.spring6.templateresolver.SpringResourceTemplateResolver" will resolve template "contaspagar"
2026-07-01T16:52:07.515-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-5] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-5] Obtaining authentication object.
2026-07-01T16:52:07.515-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-5] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-5] Authentication object of class org.springframework.security.authentication.UsernamePasswordAuthenticationToken found in context for user "master".
2026-07-01T16:52:07.515-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-5] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-5] Checking authorization using access expression "hasRole('MASTER')" for user "master".
2026-07-01T16:52:07.516-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-5] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-5] Checked authorization using access expression "hasRole('MASTER')" for user "master". Access GRANTED.
2026-07-01T16:52:07.516-03:00 TRACE 20444 --- [estoque] [http-nio-8383-exec-5] o.t.e.springsecurity6.auth.AuthUtils     : [THYMELEAF][http-nio-8383-exec-5] Obtaining authentication object.
